YearQuarterId,YearGroupId,Year,Quarter,FailureUnit,Zone,ZoneCategory,Location,Capital,Region,Direction,LocationCategory,CalandarYear
2019-Q2,G2019,1/4/2019,Q2,105,3,High,Maine-et-Loire,"	Angers",PaysdelaLoire,West,D,2019
2019-Q2,G2019,1/4/2019,Q2,62,2,Medium,Manche,"	Saint-Lô",Normandie,North,D,2019
2019-Q2,G2019,1/4/2019,Q2,105,3,High,Marne,"	Reims",GrandEst,NorthEast,D,2019
2019-Q2,G2019,1/4/2019,Q2,33,1,Low,Mayenne,"	Laval",PaysdelaLoire,West,D,2019
2019-Q2,G2019,1/4/2019,Q2,41,1,Low,Meuse,"	BarleDuc",GrandEst,NorthEast,D,2019
2019-Q2,G2019,1/4/2019,Q2,156,3,High,Morbihan,"	Vannes",Bretagne,NorthWest,D,2019
2019-Q2,G2019,1/4/2019,Q2,180,3,High,Moselle,"	Metz",GrandEst,NorthEast,D,2019
2019-Q2,G2019,1/4/2019,Q2,30,1,Low,Nièvre,"	Nevers",Bourgogne-Franche-Comté,East,D,2019
2019-Q2,G2019,1/4/2019,Q2,460,4,VeryHigh,Nord,"	Lille",Hauts-de-France,North,D,2019
2019-Q2,G2019,1/4/2019,Q2,147,3,High,Oise,"	Beauvais",Hauts-de-France,North,D,2019
2019-Q2,G2019,1/4/2019,Q2,29,1,Low,Orne,"	Alençon",Normandie,North,D,2019
2019-Q2,G2019,1/4/2019,Q2,868,4,VeryHigh,Paris,Paris,Île-de-France,NorthCentral,D,2019
2019-Q2,G2019,1/4/2019,Q2,234,4,VeryHigh,Pas-de-Calais,"	Arras",Hauts-de-France,North,D,2019
2019-Q2,G2019,1/4/2019,Q2,123,3,High,Puy-de-Dôme,"	Clermont-Ferrand",Auvergne-Rhône-Alpes,SouthEast,D,2019
2019-Q2,G2019,1/4/2019,Q2,122,3,High,Pyrénées-Atlantiques,"	Pau",Nouvelle-Aquitaine,SouthWest,D,2019
2019-Q2,G2019,1/4/2019,Q2,403,4,VeryHigh,Rhône,"	Lyon",Auvergne-Rhône-Alpes,SouthEast,D,2019
2019-Q2,G2019,1/4/2019,Q2,79,2,Medium,Sarthe,LeMans,PaysdelaLoire,West,D,2019
2019-Q2,G2019,1/4/2019,Q2,300,4,VeryHigh,Seine-et-Marne,"	Melun",Île-de-France,NorthCentral,D,2019
2019-Q2,G2019,1/4/2019,Q2,220,4,VeryHigh,Seine-Maritime,"	Rouen",Normandie,North,D,2019
2019-Q2,G2019,1/4/2019,Q2,733,4,VeryHigh,Seine-Saint-Denis,"	Bobigny",Île-de-France,NorthCentral,D,2019
2019-Q2,G2019,1/4/2019,Q2,83,2,Medium,Somme,"	Amiens",Hauts-de-France,North,D,2019
2019-Q2,G2019,1/4/2019,Q2,59,2,Medium,Tarn,"	Albi",Occitanie,South,D,2019
2019-Q2,G2019,1/4/2019,Q2,46,2,Medium,Tarn-et-Garonne,"		Montauban",Occitanie,South,D,2019
2019-Q2,G2019,1/4/2019,Q2,27,1,Low,TerritoiredeBelfort,"	Belfort",Bourgogne-Franche-Comté,East,D,2019
2019-Q2,G2019,1/4/2019,Q2,224,4,VeryHigh,Val-d'Oise,Pontoise,Île-de-France,NorthCentral,D,2019
2019-Q2,G2019,1/4/2019,Q2,277,4,VeryHigh,Val-de-Marne,"	Créteil",Île-de-France,NorthCentral,D,2019
2019-Q2,G2019,1/4/2019,Q2,250,4,VeryHigh,Var,"	Toulon",Provence-Alpes-Côted'Azur,SouthEast,D,2019
2019-Q2,G2019,1/4/2019,Q2,119,3,High,Vaucluse,"	Avignon",Provence-Alpes-Côted'Azur,SouthEast,D,2019
2019-Q2,G2019,1/4/2019,Q2,111,3,High,Vendée,"	LaRochesurYon",PaysdelaLoire,West,D,2019
2019-Q2,G2019,1/4/2019,Q2,60,2,Medium,Vienne,"Poitiers	",Nouvelle-Aquitaine,SouthWest,D,2019
2019-Q2,G2019,1/4/2019,Q2,84,2,Medium,Vosges,"	Epinal",GrandEst,NorthEast,D,2019
2019-Q2,G2019,1/4/2019,Q2,78,2,Medium,Yonne,"	Auxerre",Bourgogne-Franche-Comté,East,D,2019
2019-Q2,G2019,1/4/2019,Q2,230,4,VeryHigh,Yvelines,"	Versailles",Île-de-France,NorthCentral,D,2019
2019-Q2,G2019,1/4/2019,Q2,999,4,VeryHigh,Hauts-de-France,Lille,Hauts-de-France,North,R,2019
2019-Q2,G2019,1/4/2019,Q2,110,3,High,Corse,Ajaccio,Corse,South,R,2019
2019-Q2,G2019,1/4/2019,Q2,961,4,VeryHigh,GrandEst,Strasbourg,GrandEst,NorthEast,R,2019
2019-Q2,G2019,1/4/2019,Q2,554,4,VeryHigh,PaysdelaLoire,Nantes,PaysdelaLoire,West,R,2019
2019-Q2,G2019,1/4/2019,Q2,1061,4,VeryHigh,Nouvelle-Aquitaine,Bordeaux,Nouvelle-Aquitaine,SouthWest,R,2019
2019-Q2,G2019,1/4/2019,Q2,481,4,VeryHigh,Bourgogne-Frenche-Comté,"	Dijon",Bourgogne-Franche-Comté,East,R,2019
2019-Q2,G2019,1/4/2019,Q2,1472,4,VeryHigh,Auvergne-Rhône-Alpes,Clermont-Ferrand,Auvergne-Rhône-Alpes,SouthEast,R,2019
2019-Q2,G2019,1/4/2019,Q2,3093,4,VeryHigh,Île-de-France,Paris,Île-de-France,NorthCentral,R,2019
2019-Q2,G2019,1/4/2019,Q2,1020,4,VeryHigh,Occitanie,Toulouse,Occitanie,South,R,2019
2019-Q2,G2019,1/4/2019,Q2,399,4,VeryHigh,Centre-ValdeLoire,Orleans,Centre-ValdeLoire,Central,R,2019
2019-Q2,G2019,1/4/2019,Q2,1252,4,VeryHigh,Provence-Alpes-Côted'Azur,Marseille,Provence-Alpes-Côted'Azur,SouthEast,R,2019
2019-Q2,G2019,1/4/2019,Q2,544,4,VeryHigh,Normandie,Rouen,Normandie,North,R,2019
2019-Q2,G2019,1/4/2019,Q2,516,4,VeryHigh,Bretagne,Rennes,Bretagne,NorthWest,R,2019
2019-Q2,G2019,1/4/2019,Q2,207,3,High,LaRéunion,Saint-Denis,Nil,Nil,C,2019
2019-Q2,G2019,1/4/2019,Q2,84,2,Medium,Guadeloupe,Basse-Terre,Nil,Nil,C,2019
2019-Q2,G2019,1/4/2019,Q2,22,1,Low,FrenchGuiana,Cayenne,Nil,Nil,C,2019
2019-Q2,G2019,1/4/2019,Q2,83,2,Medium,Martinique,Fort-de-France,Nil,Nil,C,2019
2019-Q2,G2019,1/4/2019,Q2,0,1,Low,FrenchTeritories,Nil,Nil,Nil,C,2019
2020-Q2,G2020,1/4/2020,Q2,8,1,Low,Ariège,Foix,Occitanie,South,D,2020
2020-Q2,G2020,1/4/2020,Q2,25,1,Low,Cher,Bourges,Centre-ValdeLoire,Central,D,2020
2020-Q2,G2020,1/4/2020,Q2,33,1,Low,Côtes-d'Armor,SaintBrieuc,Bretagne,NorthWest,D,2020
2020-Q2,G2020,1/4/2020,Q2,32,1,Low,Dordogne,"	Périgueux",Nouvelle-Aquitaine,SouthWest,D,2020
2020-Q2,G2020,1/4/2020,Q2,36,1,Low,Doubs,"	Besançon",Bourgogne-Franche-Comté,East,D,2020
2020-Q2,G2020,1/4/2020,Q2,31,1,Low,Drôme,Valence,Bourgogne-Franche-Comté,East,D,2020
2020-Q2,G2020,1/4/2020,Q2,11,1,Low,Gers,"	Auch",Occitanie,South,D,2020
2020-Q2,G2020,1/4/2020,Q2,16,1,Low,Haute-Corse,"	Bastia",Corse,South,D,2020
2020-Q2,G2020,1/4/2020,Q2,26,1,Low,Hautes-Pyrénées,Tarbes,Occitanie,South,D,2020
2020-Q2,G2020,1/4/2020,Q2,111,3,High,Hauts-de-Seine,Nanterre,Île-de-France,NorthCentral,D,2020
2020-Q2,G2020,1/4/2020,Q2,71,2,Medium,Ille-et-Vilaine,"	Rennes",Bretagne,NorthWest,D,2020
2020-Q2,G2020,1/4/2020,Q2,42,1,Low,Indre-et-Loire,"	Tours",Nouvelle-Aquitaine,SouthWest,D,2020
2020-Q2,G2020,1/4/2020,Q2,31,1,Low,Jura,LonsleSaunier,Bourgogne-Franche-Comté,East,D,2020
2020-Q2,G2020,1/4/2020,Q2,25,1,Low,Landes,MontdeMarsan,Nouvelle-Aquitaine,SouthWest,D,2020
2020-Q2,G2020,1/4/2020,Q2,86,2,Medium,Loire-Atlantique,"	Nantes",PaysdelaLoire,West,D,2020
2020-Q2,G2020,1/4/2020,Q2,10,1,Low,Lot,"	Cahors",Occitanie,South,D,2020
2020-Q2,G2020,1/4/2020,Q2,27,1,Low,Lot-et-Garonne,"	Agen",Nouvelle-Aquitaine,SouthWest,D,2020
2020-Q2,G2020,1/4/2020,Q2,53,2,Medium,Meurthe-et-Moselle,Nancy,GrandEst,NorthEast,D,2020
2020-Q2,G2020,1/4/2020,Q2,46,2,Medium,Pyrénées-Orientales,"	Perpignan",Occitanie,South,D,2020
2020-Q2,G2020,1/4/2020,Q2,40,1,Low,Saône-et-Loire,Macon,Bourgogne-Franche-Comté,East,D,2020
2020-Q2,G2020,1/4/2020,Q2,44,1,Low,Savoie,"	Savoie",Auvergne-Rhône-Alpes,SouthEast,D,2020
2020-Q2,G2020,1/4/2020,Q2,45,2,Medium,Ain,BourgenBresse,Auvergne-Rhône-Alpes,SouthEast,D,2020
2020-Q2,G2020,1/4/2020,Q2,41,1,Low,Aisne,Laon,Hauts-de-France,North,D,2020
2020-Q2,G2020,1/4/2020,Q2,34,1,Low,Allier,Vichy,Auvergne-Rhône-Alpes,SouthEast,D,2020
2020-Q2,G2020,1/4/2020,Q2,7,1,Low,Alpes-de-Haute-Provence,Digne,Provence-Alpes-Côted'Azur,SouthEast,D,2020
2020-Q2,G2020,1/4/2020,Q2,120,3,High,Alpes-Maritimes,Nice,Provence-Alpes-Côted'Azur,SouthEast,D,2020
2020-Q2,G2020,1/4/2020,Q2,28,1,Low,Ardèche,Privas,Auvergne-Rhône-Alpes,SouthEast,D,2020
2020-Q2,G2020,1/4/2020,Q2,22,1,Low,Ardennes,"	Charleville-Mézièes",GrandEst,NorthEast,D,2020
2020-Q2,G2020,1/4/2020,Q2,18,1,Low,Aube,Troyes,GrandEst,NorthEast,D,2020
2020-Q2,G2020,1/4/2020,Q2,34,1,Low,Aude,Carcassonne,Occitanie,South,D,2020
2020-Q2,G2020,1/4/2020,Q2,20,1,Low,Aveyron,Rodez,Occitanie,South,D,2020
2020-Q2,G2020,1/4/2020,Q2,108,3,High,Bas-Rhin,Strasbourg,GrandEst,NorthEast,D,2020
2020-Q2,G2020,1/4/2020,Q2,221,4,VeryHigh,Bouches-du-Rhône,Marseille,Provence-Alpes-Côted'Azur,SouthEast,D,2020
2020-Q2,G2020,1/4/2020,Q2,54,2,Medium,Calvados,Caen,Normandie,North,D,2020
2020-Q2,G2020,1/4/2020,Q2,7,1,Low,Cantal,Aurillac,Auvergne-Rhône-Alpes,SouthEast,D,2020
2020-Q2,G2020,1/4/2020,Q2,20,1,Low,Charente,Angoulême,Nouvelle-Aquitaine,SouthWest,D,2020
2020-Q2,G2020,1/4/2020,Q2,64,2,Medium,Charente-Maritime,LaRochelle,Nouvelle-Aquitaine,SouthWest,D,2020
2020-Q2,G2020,1/4/2020,Q2,27,1,Low,Corrèze,Brive,Nouvelle-Aquitaine,SouthWest,D,2020
2020-Q2,G2020,1/4/2020,Q2,15,1,Low,Corse-du-Sud,"	Ajaccio",Corse,South,D,2020
2020-Q2,G2020,1/4/2020,Q2,46,2,Medium,Côte-d'Or,"	Dijon",Bourgogne-Franche-Comté,East,D,2020
2020-Q2,G2020,1/4/2020,Q2,8,1,Low,Creuse,"	Guéret",Nouvelle-Aquitaine,SouthWest,D,2020
2020-Q2,G2020,1/4/2020,Q2,28,1,Low,Deux-Sèvres,"	Niort",Nouvelle-Aquitaine,SouthWest,D,2020
2020-Q2,G2020,1/4/2020,Q2,112,3,High,Essonne,"	Evry",Île-de-France,NorthCentral,D,2020
2020-Q2,G2020,1/4/2020,Q2,38,1,Low,Eure,"	Evreux",Normandie,North,D,2020
2020-Q2,G2020,1/4/2020,Q2,50,2,Medium,Eure-et-Loir,Chartres,Centre-ValdeLoire,Central,D,2020
2020-Q2,G2020,1/4/2020,Q2,87,2,Medium,Finistère,"	Brest",Bretagne,NorthWest,D,2020
2020-Q2,G2020,1/4/2020,Q2,63,2,Medium,Gard,"	Nîmes",Occitanie,South,D,2020
2020-Q2,G2020,1/4/2020,Q2,157,3,High,Gironde,"	Bordeaux",Nouvelle-Aquitaine,SouthWest,D,2020
2020-Q2,G2020,1/4/2020,Q2,58,2,Medium,Haut-Rhin,Colmar,GrandEst,NorthEast,D,2020
2020-Q2,G2020,1/4/2020,Q2,136,3,High,Haute-Garonne,Toulouse,Occitanie,South,D,2020
2020-Q2,G2020,1/4/2020,Q2,9,1,Low,Haute-Loire,"	LePuy",Auvergne-Rhône-Alpes,SouthEast,D,2020
2020-Q2,G2020,1/4/2020,Q2,7,1,Low,Haute-Marne,Chaumont,GrandEst,NorthEast,D,2020
2020-Q2,G2020,1/4/2020,Q2,11,1,Low,Haute-Saône,Vesol,Bourgogne-Franche-Comté,East,D,2020
2020-Q2,G2020,1/4/2020,Q2,65,2,Medium,Haute-Savoie,Annecy,Auvergne-Rhône-Alpes,SouthEast,D,2020
2020-Q2,G2020,1/4/2020,Q2,22,1,Low,Hautes-Alpes,Gap,Provence-Alpes-Côted'Azur,SouthEast,D,2020
2020-Q2,G2020,1/4/2020,Q2,170,3,High,Hérault,Montpellier,Occitanie,South,D,2020
2020-Q2,G2020,1/4/2020,Q2,16,1,Low,Indre,Châteauroux,Centre-ValdeLoire,Central,D,2020
2020-Q2,G2020,1/4/2020,Q2,108,3,High,Isère,"	Grenoble",Auvergne-Rhône-Alpes,SouthEast,D,2020
2020-Q2,G2020,1/4/2020,Q2,35,1,Low,Loir-et-Cher,"	Blois",Centre-ValdeLoire,Central,D,2020
2020-Q2,G2020,1/4/2020,Q2,55,2,Medium,Loire,"	SaintEtienne",Auvergne-Rhône-Alpes,SouthEast,D,2020
2020-Q2,G2020,1/4/2020,Q2,43,1,Low,Loiret,"	Orléans",Centre-ValdeLoire,Central,D,2020
2020-Q2,G2020,1/4/2020,Q2,5,1,Low,Lozère,"	Mende",Occitanie,South,D,2020
2020-Q2,G2020,1/4/2020,Q2,47,2,Medium,Maine-et-Loire,"	Angers",PaysdelaLoire,West,D,2020
2020-Q2,G2020,1/4/2020,Q2,35,1,Low,Manche,"	Saint-Lô",Normandie,North,D,2020
2020-Q2,G2020,1/4/2020,Q2,60,2,Medium,Marne,"	Reims",GrandEst,NorthEast,D,2020
2020-Q2,G2020,1/4/2020,Q2,17,1,Low,Mayenne,"	Laval",PaysdelaLoire,West,D,2020
2020-Q2,G2020,1/4/2020,Q2,3,1,Low,Meuse,"	BarleDuc",GrandEst,NorthEast,D,2020
2020-Q2,G2020,1/4/2020,Q2,65,2,Medium,Morbihan,"	Vannes",Bretagne,NorthWest,D,2020
2020-Q2,G2020,1/4/2020,Q2,84,2,Medium,Moselle,"	Metz",GrandEst,NorthEast,D,2020
2020-Q2,G2020,1/4/2020,Q2,25,1,Low,Nièvre,"	Nevers",Bourgogne-Franche-Comté,East,D,2020
2020-Q2,G2020,1/4/2020,Q2,263,4,VeryHigh,Nord,"	Lille",Hauts-de-France,North,D,2020
2020-Q2,G2020,1/4/2020,Q2,48,2,Medium,Oise,"	Beauvais",Hauts-de-France,North,D,2020
2020-Q2,G2020,1/4/2020,Q2,24,1,Low,Orne,"	Alençon",Normandie,North,D,2020
2020-Q2,G2020,1/4/2020,Q2,354,4,VeryHigh,Paris,Paris,Île-de-France,NorthCentral,D,2020
2020-Q2,G2020,1/4/2020,Q2,92,2,Medium,Pas-de-Calais,"	Arras",Hauts-de-France,North,D,2020
2020-Q2,G2020,1/4/2020,Q2,45,2,Medium,Puy-de-Dôme,"	Clermont-Ferrand",Auvergne-Rhône-Alpes,SouthEast,D,2020
2020-Q2,G2020,1/4/2020,Q2,67,2,Medium,Pyrénées-Atlantiques,"	Pau",Nouvelle-Aquitaine,SouthWest,D,2020
2020-Q2,G2020,1/4/2020,Q2,145,3,High,Rhône,"	Lyon",Auvergne-Rhône-Alpes,SouthEast,D,2020
2020-Q2,G2020,1/4/2020,Q2,43,1,Low,Sarthe,LeMans,PaysdelaLoire,West,D,2020
2020-Q2,G2020,1/4/2020,Q2,115,3,High,Seine-et-Marne,"	Melun",Île-de-France,NorthCentral,D,2020
2020-Q2,G2020,1/4/2020,Q2,117,3,High,Seine-Maritime,"	Rouen",Normandie,North,D,2020
2020-Q2,G2020,1/4/2020,Q2,204,3,High,Seine-Saint-Denis,"	Bobigny",Île-de-France,NorthCentral,D,2020
2020-Q2,G2020,1/4/2020,Q2,53,2,Medium,Somme,"	Amiens",Hauts-de-France,North,D,2020
2020-Q2,G2020,1/4/2020,Q2,24,1,Low,Tarn,"	Albi",Occitanie,South,D,2020
2020-Q2,G2020,1/4/2020,Q2,18,1,Low,Tarn-et-Garonne,"		Montauban",Occitanie,South,D,2020
2020-Q2,G2020,1/4/2020,Q2,11,1,Low,TerritoiredeBelfort,"	Belfort",Bourgogne-Franche-Comté,East,D,2020
2020-Q2,G2020,1/4/2020,Q2,116,3,High,Val-d'Oise,Pontoise,Île-de-France,NorthCentral,D,2020
2020-Q2,G2020,1/4/2020,Q2,118,3,High,Val-de-Marne,"	Créteil",Île-de-France,NorthCentral,D,2020
2020-Q2,G2020,1/4/2020,Q2,118,3,High,Var,"	Toulon",Provence-Alpes-Côted'Azur,SouthEast,D,2020
